order_id,product_type,region,sales_rep,units_sold,unit_price,sale_date
1510,Three-Phase,South,Lisa,16,9908,2024-04-11
1511,Substation,West,John,11,10959,2024-06-06
1512,Dry-Type,South,Carlos,23,9379,2024-02-25
1513,Cast Resin,South,Ava,15,13199,2024-06-24
1514,Three-Phase,East,Lisa,3,11448,2024-06-02
1515,Cast Resin,East,Mary,4,8356,2024-06-12
1516,Dry-Type,North,Noah,19,12138,2024-03-08
1517,Switchgear,West,Ava,21,12831,2024-06-01
1518,Switchgear,West,Carlos,18,9991,2024-02-19
1519,Switchgear,West,Ava,12,13630,2024-02-13
1520,Substation,South,Lisa,15,11648,2024-06-07
1521,Substation,South,Noah,17,7893,2024-04-20
1522,Oil-Insulated,South,Noah,14,14108,2024-01-05
1523,Cast Resin,North,Ava,22,8759,2024-04-17
1524,Switchgear,East,Ava,7,7638,2024-03-05
1525,Switchgear,East,Ava,5,13887,2024-03-27
1526,Switchgear,East,Ava,21,14256,2024-05-07
1527,Substation,West,John,25,7061,2024-05-29
1528,Three-Phase,South,Ava,6,12646,2024-02-16
1529,Dry-Type,South,Ava,19,8721,2024-01-15
1530,Substation,West,Lisa,21,7030,2024-06-10
1531,Substation,South,Mary,18,12573,2024-03-17
1532,Padmount,West,Carlos,1,12144,2024-06-09
1533,Switchgear,East,Mary,20,14080,2024-05-10
1534,Three-Phase,West,Lisa,15,8363,2024-02-20
1535,Dry-Type,North,Ava,7,9488,2024-02-03
1536,Switchgear,North,Noah,21,12666,2024-04-11
1537,Dry-Type,South,Mary,24,14128,2024-01-04
1538,Dry-Type,East,Mary,25,12936,2024-02-13
1539,Cast Resin,West,Mary,14,12811,2024-03-02
1540,Oil-Insulated,West,Ava,22,10289,2024-03-09
1541,Switchgear,North,Noah,20,11619,2024-05-16
1542,Substation,East,Noah,21,7770,2024-04-17
1543,Padmount,South,Lisa,18,13800,2024-04-20
1544,Substation,South,Carlos,12,11110,2024-02-03
1545,Padmount,West,John,15,12153,2024-04-20
1546,Three-Phase,North,Carlos,7,12140,2024-04-20
1547,Padmount,West,Ava,24,8577,2024-03-05
1548,Three-Phase,West,Noah,22,9264,2024-01-10
1549,Padmount,North,Lisa,18,14616,2024-05-13
1550,Switchgear,West,Ava,12,7022,2024-02-11
1551,Substation,North,Mary,21,7116,2024-06-08
1552,Dry-Type,North,John,12,8610,2024-01-28
1553,Padmount,South,John,15,13857,2024-04-19
1554,Three-Phase,North,Lisa,24,9692,2024-03-28
1555,Dry-Type,East,John,21,8176,2024-06-03
1556,Substation,East,Carlos,16,9515,2024-04-10
1557,Padmount,East,John,15,8288,2024-04-06
1558,Three-Phase,South,Lisa,22,10102,2024-06-23
1559,Padmount,South,Ava,6,8741,2024-05-14
1560,Oil-Insulated,East,Mary,4,11430,2024-06-10
1561,Switchgear,East,John,17,14523,2024-06-06
1562,Three-Phase,West,Mary,12,8284,2024-02-29
1563,Padmount,South,Lisa,21,10095,2024-04-21
1564,Dry-Type,West,Mary,5,14634,2024-03-22
1565,Dry-Type,South,Noah,20,14351,2024-04-10
1566,Oil-Insulated,South,John,12,11053,2024-05-15
1567,Dry-Type,West,Noah,14,12449,2024-04-28
1568,Oil-Insulated,South,Carlos,3,11865,2024-02-29
1569,Substation,East,Mary,25,12948,2024-03-09
1570,Three-Phase,South,John,11,11953,2024-03-28
1571,Padmount,West,Carlos,11,13814,2024-02-16
1572,Cast Resin,West,Lisa,25,14525,2024-01-08
1573,Cast Resin,South,Ava,22,8874,2024-04-18
1574,Three-Phase,West,Noah,3,8055,2024-04-09
1575,Oil-Insulated,North,Lisa,22,13792,2024-06-27
1576,Padmount,South,Ava,3,7231,2024-01-09
1577,Three-Phase,East,Carlos,2,9171,2024-06-24
1578,Switchgear,East,Carlos,12,11059,2024-02-09
1579,Oil-Insulated,West,John,7,12608,2024-06-13
1580,Switchgear,West,Carlos,10,9801,2024-03-02
1581,Three-Phase,East,John,1,9916,2024-06-04
1582,Three-Phase,East,Mary,11,13542,2024-03-05
1583,Substation,North,Ava,10,10039,2024-05-22
1584,Oil-Insulated,West,John,1,11632,2024-04-10
1585,Cast Resin,South,Ava,2,10738,2024-06-05
1586,Substation,North,Mary,22,9885,2024-05-06
1587,Switchgear,East,Mary,11,12180,2024-06-29
1588,Dry-Type,South,Lisa,2,9076,2024-02-01
1589,Switchgear,South,John,16,9118,2024-03-20
1590,Oil-Insulated,South,Carlos,8,7719,2024-01-13
1591,Oil-Insulated,South,John,14,10222,2024-03-23
1592,Cast Resin,South,John,9,14602,2024-04-21
1593,Switchgear,North,Carlos,2,9136,2024-06-06
1594,Three-Phase,North,Mary,11,10591,2024-01-03
1595,Three-Phase,North,Noah,16,7577,2024-06-06
1596,Switchgear,West,Lisa,5,7152,2024-06-06
1597,Padmount,South,John,9,14629,2024-04-23
1598,Substation,North,Ava,12,8216,2024-03-04
1599,Padmount,West,Mary,16,10800,2024-03-11
1600,Switchgear,East,Mary,24,8131,2024-01-21
1601,Oil-Insulated,East,Carlos,16,8348,2024-06-13
1602,Switchgear,West,Ava,24,13810,2024-04-24
1603,Dry-Type,South,Ava,24,14820,2024-01-18
1604,Dry-Type,East,Mary,4,11601,2024-06-18
1605,Oil-Insulated,West,Lisa,12,12364,2024-03-27
1606,Dry-Type,North,Lisa,8,12757,2024-02-06
1607,Switchgear,West,Mary,18,13964,2024-06-21
1608,Padmount,West,Carlos,7,7371,2024-02-19
1609,Cast Resin,North,Ava,20,7943,2024-02-13
1610,Dry-Type,West,Noah,4,10726,2024-02-09
1611,Cast Resin,East,Lisa,3,8198,2024-06-29
1612,Padmount,West,Ava,20,10929,2024-02-13
1613,Switchgear,West,Noah,23,11044,2024-06-16
1614,Switchgear,East,Ava,6,12314,2024-03-23
1615,Dry-Type,West,Ava,18,8955,2024-04-20
1616,Switchgear,East,John,24,8345,2024-05-17
1617,Three-Phase,North,Lisa,3,7149,2024-03-08
1618,Three-Phase,West,Lisa,13,14058,2024-05-22
1619,Dry-Type,West,Carlos,11,11548,2024-04-17
1620,Cast Resin,East,Mary,13,14282,2024-03-24
1621,Oil-Insulated,North,Noah,12,11164,2024-01-09
1622,Padmount,East,Noah,8,8709,2024-04-18
1623,Oil-Insulated,North,John,14,12586,2024-06-22
1624,Cast Resin,West,Noah,17,9648,2024-05-29
1625,Dry-Type,South,Lisa,19,7167,2024-03-18
1626,Switchgear,North,Lisa,25,7651,2024-02-15
1627,Cast Resin,South,Ava,8,8145,2024-02-01
1628,Three-Phase,West,Lisa,1,13338,2024-02-18
1629,Three-Phase,North,John,22,9170,2024-01-01
1630,Switchgear,North,Mary,9,14904,2024-02-14
1631,Switchgear,West,Mary,18,9324,2024-01-10
1632,Oil-Insulated,West,Carlos,16,8125,2024-01-05
1633,Dry-Type,East,Noah,19,13793,2024-04-24
1634,Oil-Insulated,North,Mary,10,7717,2024-05-23
1635,Padmount,East,Ava,5,8852,2024-06-14
1636,Oil-Insulated,South,Carlos,3,11551,2024-01-17
1637,Dry-Type,East,Noah,9,12767,2024-04-14
1638,Switchgear,East,Carlos,13,10266,2024-04-04
1639,Oil-Insulated,East,Ava,8,14972,2024-04-22
1640,Cast Resin,North,Mary,4,8728,2024-06-23
1641,Dry-Type,South,Ava,15,7360,2024-02-22
1642,Dry-Type,East,Mary,9,12813,2024-04-10
1643,Cast Resin,South,Noah,16,13630,2024-01-27
1644,Cast Resin,South,Noah,10,13990,2024-01-25
1645,Oil-Insulated,North,John,25,10919,2024-06-12
1646,Dry-Type,East,John,20,7756,2024-05-27
1647,Oil-Insulated,North,Noah,1,10581,2024-01-29
1648,Dry-Type,South,John,15,10402,2024-05-01
1649,Cast Resin,West,Ava,8,14143,2024-04-07
1650,Cast Resin,West,Carlos,7,13478,2024-06-10
1651,Oil-Insulated,East,Ava,1,11246,2024-01-20
1652,Switchgear,North,Noah,7,8950,2024-03-16
1653,Oil-Insulated,West,Ava,14,11275,2024-05-03
1654,Oil-Insulated,South,Noah,13,10326,2024-01-24
1655,Three-Phase,South,Mary,6,8963,2024-02-21
1656,Dry-Type,West,Carlos,24,14385,2024-05-03
1657,Switchgear,South,Ava,11,11229,2024-01-29
1658,Switchgear,North,Mary,6,7928,2024-01-12
1659,Cast Resin,North,John,9,12477,2024-05-20
1660,Switchgear,South,Ava,19,10034,2024-01-01
1661,Padmount,South,Noah,23,13040,2024-04-17
1662,Cast Resin,East,John,22,8434,2024-02-07
1663,Padmount,South,John,20,11214,2024-03-14
1664,Substation,South,John,1,9300,2024-02-05
1665,Switchgear,East,Lisa,11,10010,2024-02-14
1666,Substation,West,Mary,12,12350,2024-04-20
1667,Dry-Type,North,Ava,4,12354,2024-05-22
1668,Cast Resin,South,Carlos,11,10540,2024-02-03
1669,Switchgear,South,Lisa,11,7900,2024-03-21
1670,Padmount,South,Noah,3,10979,2024-06-29
1671,Substation,North,Carlos,16,12911,2024-02-19
1672,Substation,West,John,8,8897,2024-05-13
1673,Substation,North,John,9,8577,2024-02-29
1674,Three-Phase,South,Mary,25,14649,2024-01-16
1675,Oil-Insulated,South,Lisa,4,8804,2024-05-03
1676,Dry-Type,East,Noah,17,7619,2024-05-05
1677,Switchgear,South,John,12,13948,2024-04-07
1678,Switchgear,West,John,11,12816,2024-04-11
1679,Padmount,East,Carlos,6,10861,2024-04-01
1680,Oil-Insulated,West,Mary,15,13969,2024-04-22
1681,Switchgear,West,Noah,8,7086,2024-02-01
1682,Three-Phase,North,Mary,19,7789,2024-01-04
1683,Padmount,South,Ava,21,11177,2024-04-23
1684,Oil-Insulated,South,Carlos,7,12745,2024-04-28
1685,Oil-Insulated,West,Mary,4,9248,2024-01-15
1686,Switchgear,West,Lisa,12,13689,2024-01-23
1687,Cast Resin,South,Carlos,14,8304,2024-03-13
1688,Switchgear,North,Mary,18,12277,2024-06-06
1689,Padmount,West,Carlos,2,8061,2024-05-15
1690,Oil-Insulated,West,Lisa,11,13648,2024-03-12
1691,Oil-Insulated,North,Noah,13,11453,2024-04-03
1692,Switchgear,South,John,9,8161,2024-01-05
1693,Switchgear,North,John,25,8988,2024-01-05
1694,Dry-Type,South,Carlos,10,11900,2024-01-30
1695,Padmount,West,Noah,16,10351,2024-03-17
1696,Padmount,North,Ava,19,7168,2024-01-15
1697,Cast Resin,South,Noah,24,9870,2024-01-21
1698,Oil-Insulated,South,Noah,16,8944,2024-05-07
1699,Three-Phase,North,Ava,15,14177,2024-03-05
1700,Cast Resin,South,Ava,14,7293,2024-01-06
1701,Oil-Insulated,West,Ava,19,11747,2024-03-19
1702,Oil-Insulated,East,Mary,6,13000,2024-06-05
1703,Switchgear,South,Lisa,11,13356,2024-04-10
1704,Three-Phase,North,Lisa,2,10902,2024-05-03
1705,Switchgear,East,Ava,15,13086,2024-02-26
1706,Switchgear,North,Noah,25,8467,2024-04-04
1707,Cast Resin,North,Carlos,20,9507,2024-06-11
1708,Dry-Type,North,Carlos,16,8859,2024-01-31
1709,Oil-Insulated,West,Carlos,15,11748,2024-05-12
1710,Switchgear,South,Ava,16,13324,2024-03-30
1711,Cast Resin,North,John,17,12542,2024-02-02
1712,Padmount,South,Carlos,8,11763,2024-02-04
1713,Three-Phase,West,Lisa,18,7435,2024-02-11
1714,Switchgear,East,Ava,20,8444,2024-01-08
1715,Switchgear,West,John,1,7408,2024-01-22
1716,Cast Resin,West,Noah,20,14489,2024-02-01
1717,Switchgear,West,Lisa,16,8937,2024-03-10
1718,Dry-Type,North,Carlos,23,12385,2024-04-29
1719,Dry-Type,West,Carlos,8,10584,2024-06-16
1720,Three-Phase,North,Ava,14,7549,2024-05-31
1721,Switchgear,East,Noah,1,10534,2024-01-26
1722,Dry-Type,East,Mary,3,9140,2024-05-03
1723,Padmount,East,Mary,1,7515,2024-03-06
1724,Cast Resin,South,John,23,8380,2024-01-23
1725,Substation,South,Mary,5,11878,2024-02-18
1726,Switchgear,South,Ava,11,10498,2024-04-20
1727,Oil-Insulated,South,Carlos,16,8889,2024-02-26
1728,Oil-Insulated,East,Carlos,2,10426,2024-05-01
1729,Cast Resin,East,John,13,11802,2024-03-06
1730,Dry-Type,West,John,17,14653,2024-05-04
1731,Substation,East,Ava,8,8936,2024-02-10
1732,Substation,East,John,6,14973,2024-06-24
1733,Three-Phase,West,Lisa,1,10739,2024-01-21
1734,Three-Phase,East,Mary,24,8041,2024-06-09
1735,Switchgear,East,Ava,18,13685,2024-06-20
1736,Oil-Insulated,North,Lisa,15,9598,2024-01-27
1737,Cast Resin,North,Mary,12,9764,2024-05-09
1738,Dry-Type,West,John,19,7947,2024-03-21
1739,Dry-Type,North,Mary,9,7048,2024-01-30
1740,Oil-Insulated,East,John,8,10755,2024-03-25
1741,Switchgear,West,Mary,3,7844,2024-04-06
1742,Three-Phase,North,Lisa,22,7382,2024-01-23
1743,Oil-Insulated,South,Carlos,2,8873,2024-01-11
1744,Cast Resin,North,Ava,14,12918,2024-03-28
1745,Cast Resin,North,Lisa,21,7228,2024-02-18
1746,Three-Phase,North,Lisa,24,10035,2024-06-05
1747,Substation,North,Ava,13,14445,2024-01-30
1748,Switchgear,South,Mary,7,7852,2024-06-01
1749,Three-Phase,South,Noah,1,10495,2024-04-30
1750,Oil-Insulated,North,John,12,8473,2024-03-11
1751,Padmount,South,Noah,7,13382,2024-03-12
1752,Dry-Type,South,Mary,7,11466,2024-06-07
1753,Three-Phase,East,Lisa,17,13554,2024-06-11
1754,Dry-Type,East,Carlos,3,9110,2024-01-08
1755,Switchgear,South,John,18,10793,2024-05-04
1756,Dry-Type,West,John,3,8699,2024-01-18
1757,Dry-Type,West,Ava,14,9221,2024-02-20
1758,Three-Phase,East,John,14,8502,2024-01-24
1759,Oil-Insulated,East,Carlos,19,10053,2024-04-02
1760,Padmount,North,John,6,8036,2024-02-21
1761,Dry-Type,West,Carlos,23,7963,2024-06-13
1762,Dry-Type,East,Lisa,3,7490,2024-05-06
1763,Substation,East,Carlos,17,7158,2024-04-18
1764,Oil-Insulated,West,Ava,16,13274,2024-02-04
1765,Substation,East,John,11,13441,2024-05-14
1766,Substation,West,Noah,3,7702,2024-06-22
1767,Oil-Insulated,North,John,1,9073,2024-01-01
1768,Substation,South,Lisa,19,14528,2024-01-03
1769,Oil-Insulated,West,Lisa,5,12238,2024-04-26
1770,Three-Phase,North,Ava,6,14549,2024-06-08
1771,Oil-Insulated,South,Ava,17,11957,2024-03-20
1772,Oil-Insulated,West,Mary,23,13709,2024-04-05
1773,Three-Phase,South,Mary,5,12938,2024-03-23
1774,Substation,East,Carlos,24,11175,2024-04-04
1775,Switchgear,West,Ava,20,10957,2024-05-29
1776,Padmount,West,Ava,17,10060,2024-06-02
1777,Oil-Insulated,West,John,22,8020,2024-02-13
1778,Substation,North,Carlos,14,9788,2024-06-19
1779,Cast Resin,East,Lisa,24,14746,2024-03-28
1780,Switchgear,West,John,2,8894,2024-05-13
1781,Cast Resin,South,Noah,20,8994,2024-02-29
1782,Switchgear,West,Mary,5,13279,2024-06-03
1783,Padmount,East,Carlos,16,11278,2024-01-07
1784,Substation,North,Noah,2,11546,2024-03-11
1785,Switchgear,East,Lisa,17,8126,2024-05-14
1786,Switchgear,South,Noah,16,7843,2024-01-01
1787,Dry-Type,West,Mary,14,12025,2024-06-07
1788,Padmount,North,Ava,2,14303,2024-01-21
1789,Oil-Insulated,East,Noah,14,11626,2024-04-19
1790,Padmount,South,John,20,9795,2024-01-29
1791,Dry-Type,East,Ava,17,9204,2024-05-16
1792,Padmount,East,Noah,19,11212,2024-06-06
1793,Substation,East,Ava,4,14122,2024-01-02
1794,Three-Phase,North,Mary,3,13157,2024-02-27
1795,Cast Resin,North,Ava,20,8550,2024-06-29
1796,Cast Resin,East,Lisa,18,7749,2024-04-12
1797,Oil-Insulated,East,Ava,1,14892,2024-01-09
1798,Substation,North,John,23,9749,2024-02-14
1799,Switchgear,East,Ava,20,8251,2024-02-10
1800,Cast Resin,West,John,11,12977,2024-02-05
1801,Substation,East,Lisa,16,7193,2024-02-07
1802,Dry-Type,North,John,17,11660,2024-05-01
1803,Dry-Type,North,John,14,11512,2024-05-07
1804,Padmount,West,Mary,4,8744,2024-06-24
1805,Switchgear,South,Mary,14,8567,2024-05-30
1806,Switchgear,East,Carlos,5,10563,2024-03-02
1807,Switchgear,South,Ava,13,11265,2024-02-19
1808,Dry-Type,North,John,24,12573,2024-01-03
1809,Oil-Insulated,West,Lisa,6,9884,2024-02-23
1810,Dry-Type,East,Lisa,2,13731,2024-06-16
1811,Cast Resin,West,Noah,21,13046,2024-04-10
1812,Cast Resin,West,Carlos,6,10216,2024-03-13
1813,Three-Phase,East,Ava,23,8867,2024-01-21
1814,Three-Phase,East,Lisa,7,13760,2024-05-06
1815,Three-Phase,West,Mary,1,7295,2024-02-15
1816,Oil-Insulated,North,Mary,22,11665,2024-06-04
1817,Cast Resin,South,Carlos,23,8311,2024-02-18
1818,Substation,South,Noah,17,9455,2024-02-19
1819,Substation,East,Carlos,22,9602,2024-02-02
1820,Switchgear,East,Carlos,16,8003,2024-02-09
1821,Three-Phase,East,Mary,12,9407,2024-02-04
1822,Switchgear,West,John,24,12304,2024-05-06
1823,Oil-Insulated,West,Carlos,11,7702,2024-02-21
1824,Dry-Type,North,Ava,3,12190,2024-06-13
1825,Cast Resin,South,Ava,10,7305,2024-01-07
1826,Three-Phase,East,Mary,9,14814,2024-06-06
1827,Three-Phase,West,John,25,11917,2024-01-05
1828,Substation,South,Lisa,10,13264,2024-01-17
1829,Padmount,East,Ava,20,10500,2024-03-12
1830,Three-Phase,West,John,11,12538,2024-04-19
1831,Cast Resin,West,Lisa,7,10810,2024-06-06
1832,Oil-Insulated,East,John,14,14240,2024-05-29
1833,Padmount,East,Carlos,3,9915,2024-05-19
1834,Padmount,North,John,17,8286,2024-01-14
1835,Oil-Insulated,South,Mary,3,13746,2024-03-18
1836,Switchgear,East,Mary,13,13634,2024-04-13
1837,Padmount,East,Noah,13,8306,2024-02-28
1838,Cast Resin,East,Ava,8,14134,2024-01-01
1839,Three-Phase,West,Ava,25,13066,2024-04-07
1840,Substation,West,Carlos,23,9105,2024-01-08
1841,Three-Phase,North,Ava,16,12257,2024-03-11
1842,Cast Resin,South,Lisa,11,14477,2024-04-22
1843,Switchgear,East,Carlos,16,7389,2024-05-24
1844,Cast Resin,West,Mary,12,10300,2024-06-19
1845,Substation,North,John,2,12049,2024-03-31
1846,Oil-Insulated,North,Ava,11,8666,2024-06-23
1847,Oil-Insulated,East,Ava,13,9814,2024-06-02
1848,Dry-Type,North,John,22,7676,2024-02-23
1849,Dry-Type,North,Noah,16,12221,2024-01-20
1850,Cast Resin,South,Lisa,14,9773,2024-04-27
1851,Oil-Insulated,South,Noah,1,10230,2024-02-08
1852,Oil-Insulated,South,Mary,3,10783,2024-02-15
1853,Three-Phase,North,John,9,7243,2024-03-17
1854,Cast Resin,South,Noah,5,14110,2024-01-23
1855,Dry-Type,South,Lisa,24,13909,2024-03-31
1856,Dry-Type,North,Carlos,2,12940,2024-05-21
1857,Three-Phase,East,Carlos,2,9283,2024-01-04
1858,Three-Phase,South,Noah,15,12459,2024-01-24
1859,Substation,East,Lisa,24,13346,2024-01-03
1860,Switchgear,South,Ava,14,8058,2024-03-19
1861,Oil-Insulated,West,Noah,20,7466,2024-03-26
1862,Substation,North,Carlos,15,9901,2024-01-21
1863,Three-Phase,South,John,5,9689,2024-05-27
1864,Substation,West,Lisa,23,10921,2024-03-25
1865,Three-Phase,West,Mary,25,13238,2024-05-06
1866,Substation,North,Mary,17,8253,2024-05-07
1867,Switchgear,South,Mary,20,12359,2024-06-01
1868,Three-Phase,North,Mary,18,14637,2024-04-12
1869,Substation,South,Carlos,17,11726,2024-06-26
1870,Switchgear,West,Ava,15,10047,2024-06-17
1871,Padmount,South,Noah,17,14097,2024-04-14
1872,Cast Resin,West,Noah,7,7890,2024-05-28
1873,Substation,West,Carlos,7,8189,2024-04-23
1874,Switchgear,East,Carlos,7,8804,2024-01-18
1875,Padmount,North,Carlos,21,10110,2024-04-15
1876,Three-Phase,West,Mary,15,13806,2024-06-25
1877,Switchgear,East,Mary,7,12191,2024-06-05
1878,Substation,East,John,2,13974,2024-04-27
1879,Cast Resin,West,Lisa,10,12520,2024-02-17
1880,Switchgear,East,Noah,19,10138,2024-01-16
1881,Oil-Insulated,North,John,8,8988,2024-06-21
1882,Three-Phase,South,Mary,22,8854,2024-03-31
1883,Cast Resin,South,Lisa,17,13408,2024-04-05
1884,Three-Phase,East,Mary,20,14032,2024-05-23
1885,Switchgear,South,Noah,4,12408,2024-01-14
1886,Substation,West,Lisa,4,13285,2024-04-03
1887,Substation,South,Mary,4,12850,2024-05-14
1888,Switchgear,West,Noah,5,10940,2024-01-08
1889,Cast Resin,North,Noah,17,9705,2024-03-28
1890,Substation,North,Noah,25,8414,2024-04-29
1891,Cast Resin,West,Carlos,11,13068,2024-01-28
1892,Dry-Type,West,John,24,11176,2024-01-11
1893,Switchgear,North,Carlos,9,11660,2024-05-19
1894,Substation,North,John,2,14518,2024-04-05
1895,Substation,West,Mary,12,12348,2024-03-20
1896,Padmount,North,Lisa,19,7099,2024-04-16
1897,Oil-Insulated,East,Mary,19,14605,2024-04-04
1898,Padmount,East,Ava,13,7043,2024-02-26
1899,Substation,North,Carlos,6,10685,2024-03-24
1900,Cast Resin,North,Noah,21,14404,2024-02-02
1901,Dry-Type,East,Mary,16,12750,2024-04-16
1902,Padmount,North,Ava,19,13558,2024-01-26
1903,Substation,West,Mary,23,9589,2024-05-16
1904,Three-Phase,South,John,23,7342,2024-06-10
1905,Cast Resin,North,John,4,7169,2024-06-15
1906,Padmount,South,Lisa,5,11059,2024-01-03
1907,Oil-Insulated,South,Mary,11,10526,2024-04-13
1908,Switchgear,North,John,4,7754,2024-03-01
1909,Three-Phase,East,Lisa,11,13527,2024-03-22
1910,Dry-Type,North,Carlos,16,9774,2024-06-04
1911,Padmount,West,Mary,1,7260,2024-06-15
1912,Substation,East,Lisa,19,7742,2024-04-19
1913,Switchgear,East,Lisa,13,7766,2024-05-22
1914,Cast Resin,West,Mary,15,11895,2024-04-19
1915,Substation,West,Ava,6,13413,2024-06-24
1916,Oil-Insulated,East,Carlos,11,14978,2024-05-28
1917,Three-Phase,North,Mary,24,13703,2024-05-03
1918,Dry-Type,East,Mary,14,11045,2024-02-12
1919,Three-Phase,South,Mary,4,12171,2024-06-09
1920,Cast Resin,South,Ava,8,13387,2024-03-18
1921,Dry-Type,East,Lisa,2,13447,2024-04-30
1922,Padmount,East,Ava,23,14832,2024-01-06
1923,Dry-Type,North,John,11,8268,2024-01-30
1924,Substation,North,Noah,17,11756,2024-02-05
1925,Three-Phase,North,Noah,10,11037,2024-01-01
1926,Oil-Insulated,North,Carlos,15,8714,2024-04-23
1927,Padmount,West,Noah,1,13078,2024-02-20
1928,Switchgear,East,John,21,10434,2024-05-31
1929,Three-Phase,East,Carlos,18,8021,2024-06-01
1930,Three-Phase,South,Noah,11,14247,2024-03-19
1931,Substation,East,Mary,17,9274,2024-03-07
1932,Padmount,West,Ava,18,13774,2024-02-01
1933,Three-Phase,North,Carlos,19,11635,2024-06-11
1934,Substation,North,Noah,16,11102,2024-03-23
1935,Dry-Type,North,Mary,22,13094,2024-05-07
1936,Switchgear,South,John,5,13534,2024-04-08
1937,Oil-Insulated,West,Carlos,12,13309,2024-04-11
1938,Padmount,East,Mary,6,8848,2024-05-28
1939,Three-Phase,West,Noah,19,7686,2024-03-28
1940,Oil-Insulated,West,John,8,14561,2024-02-19
1941,Substation,West,Carlos,15,11987,2024-06-16
1942,Padmount,East,Carlos,25,14204,2024-06-11
1943,Cast Resin,East,Noah,22,7462,2024-04-02
1944,Substation,West,Mary,20,12053,2024-02-01
1945,Substation,West,Mary,13,14181,2024-02-11
1946,Dry-Type,North,Mary,16,13649,2024-05-16
1947,Oil-Insulated,East,Ava,19,14168,2024-02-15
1948,Switchgear,North,Mary,24,11552,2024-01-10
1949,Padmount,North,Ava,14,13826,2024-01-14
1950,Three-Phase,East,Noah,14,10600,2024-01-28
1951,Three-Phase,West,Lisa,11,9718,2024-03-14
1952,Substation,West,Mary,13,14420,2024-03-28
1953,Oil-Insulated,East,Ava,17,8725,2024-05-08
1954,Cast Resin,South,John,24,11212,2024-02-20
1955,Switchgear,North,Mary,17,14340,2024-01-08
1956,Three-Phase,East,Ava,6,14343,2024-01-16
1957,Substation,North,Noah,22,11245,2024-02-14
1958,Padmount,West,Ava,14,11809,2024-01-08
1959,Cast Resin,South,Carlos,14,10192,2024-04-01
1960,Substation,West,John,2,11146,2024-03-25
1961,Substation,North,Carlos,22,11497,2024-04-30
1962,Switchgear,North,Carlos,5,8965,2024-01-15
1963,Dry-Type,East,Noah,11,12826,2024-04-18
1964,Three-Phase,West,John,21,10552,2024-04-14
1965,Dry-Type,North,Noah,24,11185,2024-01-11
1966,Dry-Type,North,Noah,24,13677,2024-04-04
1967,Three-Phase,North,Ava,25,14125,2024-02-18
1968,Oil-Insulated,South,Noah,6,11410,2024-05-20
1969,Switchgear,East,Lisa,23,11098,2024-05-14
1970,Cast Resin,North,Carlos,24,13665,2024-06-24
1971,Oil-Insulated,West,Mary,22,9041,2024-02-28
1972,Padmount,West,Ava,1,12674,2024-02-16
1973,Cast Resin,East,Mary,10,8656,2024-03-10
1974,Switchgear,South,Mary,13,13651,2024-01-18
1975,Substation,North,Ava,7,7544,2024-03-26
1976,Dry-Type,West,Lisa,20,7791,2024-02-05
1977,Three-Phase,West,John,19,12053,2024-06-03
1978,Oil-Insulated,North,Noah,19,10898,2024-04-11
1979,Padmount,North,Noah,12,11255,2024-01-26
